x_position_um,branch_crossings,mean_radius_um,summed_lumen_area_um2,median_local_tortuosity
6754.166921804617,21,119.66442706562131,985868.7378666583,1.0
6768.37694579345,21,118.82924412666151,998134.6336122165,1.0
6782.586969782282,20,123.23971526172372,1007201.1936871958,1.0
6796.796993771115,22,123.72616274568881,1071129.510801959,1.0044201858948059
6811.007017759948,20,127.03332466140294,1076811.0478604566,1.0
6825.21704174878,17,126.00525201737898,827431.224353427,1.0
6839.427065737613,17,125.71985467649864,812895.8352112743,1.0
6853.637089726446,13,127.12644443358265,636296.4811947732,1.015454540221491
6867.847113715277,16,125.39252484190511,874279.7323447352,1.0214276742951154
6882.057137704111,13,122.93699552096675,621044.4122028366,1.015454540221491
6896.267161692944,13,121.78303892311716,619358.6037398899,1.0176972651944414
6910.477185681775,13,121.24850230681463,628333.8864628461,1.0176972651944414
6924.687209670608,13,119.22444965599897,642771.9901098215,1.0176972651944414
6938.897233659441,13,125.43975471795626,655451.1715325497,1.0176972651944414
6953.107257648273,13,135.86204973439848,698533.7410021414,1.0170411723980946
6967.317281637106,12,137.471105149062,712765.5172194571,1.0085205861990474
6981.527305625938,12,134.33646996233205,666882.1132557626,1.0211046349452029
6995.737329614771,12,135.25149495995456,670466.7930118045,1.0211046349452029
7009.947353603604,13,135.0586518721401,701764.8396895784,1.0242515079095857
7024.157377592436,12,134.70312273860955,645635.8446378377,1.0247098027009485
7038.3674015812685,12,136.70022522963112,664803.7305393856,1.0247098027009485
7052.577425570102,13,137.66892112387674,752195.815447894,1.0242515079095857
7066.787449558934,10,125.01703727704903,470942.20037319924,1.0267072245346096
7080.997473547766,10,122.18442237543731,455191.5201938875,1.0267072245346096
7095.2074975365995,10,120.36780153870113,441621.9588517162,1.0236912315081106
7109.417521525432,10,117.58804966140619,426306.37564089324,1.0236912315081106
7123.627545514264,12,110.14032417927613,462101.7524030964,1.0330738713515282
7137.837569503097,12,96.07387367278929,453136.06002997287,1.0236912315081106
7152.04759349193,11,98.48607040334561,437729.99196781934,1.0196913885435928
7166.257617480762,10,93.98530441536381,379774.03101055085,1.0198700894586405
7180.467641469595,10,91.46435659104216,370795.0425526755,1.0198700894586405
7194.677665458427,10,88.85198638069154,368559.5562640149,1.0198700894586405
7208.88768944726,11,95.3278083493677,468145.91559762176,1.0609187337894437
7223.097713436093,11,95.4059874223365,471550.73544082156,1.0609187337894437
7237.307737424925,11,95.03183664967953,468608.19197026367,1.0609187337894437
7251.517761413757,14,93.76457478218953,534360.9134343914,1.0412487521600178
7265.727785402591,18,90.5852804513513,607895.9557426771,1.0809082045028848
7279.937809391423,18,86.22039417428323,577469.5819775389,1.0566233423844018
7294.147833380255,18,87.07638656450666,584726.9759391836,1.0398364749466142
7308.357857369088,15,84.79398404480212,509251.65979819815,1.0195698573059553
7322.567881357921,15,86.61807549025542,508998.61517179536,1.0179969617675344
7336.777905346753,15,88.26661529028713,585392.3705022205,1.0179969617675344
7350.987929335586,15,84.66405351816408,514527.68285816466,1.0295463990977556
7365.197953324418,13,79.38224309478088,476636.2095724958,1.0143138174263968
7379.407977313251,12,98.01569540830165,498205.28328898037,1.0230745453950032
7393.618001302084,13,100.22367043892223,511273.770819439,1.016602691692251
7407.828025290916,16,99.88134118708017,583024.254171081,1.0233719807020074
7422.0380492797485,16,102.18636506820941,609220.9470197645,1.0223634674084283
7436.248073268582,16,104.73132075563207,622771.1801626738,1.0253814033305
7450.458097257414,17,102.95830597579982,626463.8060845153,1.0420518498977882
7464.668121246246,17,102.04535717930408,610231.9921866978,1.0361965944768428
7478.8781452350795,17,101.71821684681301,598759.7852159878,1.0361965944768428
7493.088169223912,17,101.85537476062119,598896.6849545725,1.0420518498977882
7507.298193212744,14,96.9171688895836,471420.13878309395,1.0376468895455475
7521.508217201577,13,103.28917472318767,491594.19654920185,1.0332419291933068
7535.71824119041,11,104.43400960824803,446636.0723374941,1.0438036659287004
7549.928265179242,11,104.18920530852489,457412.3641466756,1.0438036659287004
7564.138289168075,12,112.68322942963427,502202.79843782325,1.040247571217914
7578.348313156906,12,111.26771541754144,494813.4044984599,1.040247571217914
7592.55833714574,15,116.06066846883546,679478.6898945735,1.0366914765071276
7606.768361134573,14,108.52784484767042,540485.2083886316,1.0300935007907777
7620.978385123404,13,110.27608056897681,503852.74654321896,1.0029881691360973
7635.188409112237,13,108.19129853429581,531927.2135815996,1.0115861478660608
7649.398433101071,12,107.32990903803635,476213.6629833495,1.0128047585379343
7663.608457089902,12,109.28201864148932,490570.4727763026,1.0120019973341994
7677.818481078735,12,110.59322165520426,505871.2762920592,1.0120019973341994
7692.028505067568,14,108.72678178423948,540954.1915060293,1.0260980193538396
7706.2385290564,16,104.78876870658885,569427.8426875663,1.0266441366888235
7720.448553045233,13,109.80717621090706,545574.6664504495,1.0244096030405092
7734.658577034066,14,107.20975692714514,810463.8454953225,1.0268196234146134
7748.868601022898,16,103.31662769930523,858819.414799846,1.0315238126628097
7763.078625011731,19,103.80489181906607,913901.5296535863,1.028967913462361
7777.288649000563,16,99.961653852608,890864.8264516408,1.0214302368072965
7791.498672989395,17,100.82328055081508,949372.8307127297,1.0244096030405092
7805.7086969782285,20,102.41035780969081,1483115.2073650348,1.026688758251435
7819.918720967061,17,97.90697276564632,992167.7283093331,1.0244096030405092
7834.128744955893,17,99.55594204449348,974452.9294402975,1.0244096030405092
7848.338768944726,16,103.88444471717568,970901.0298817264,1.026688758251435
7862.548792933559,16,105.05035567729276,973297.137978738,1.026688758251435
7876.758816922391,15,105.52950532536471,945504.8116786273,1.022194898071258
7890.968840911224,16,104.85273463305603,956249.3314268573,1.0217228590119323
7905.178864900056,18,104.01755447887939,998067.5003298589,1.0217228590119323
7919.388888888889,18,104.19606179220352,1001154.9936606607,1.019779476474818
7933.598912877722,18,120.31240511137175,976217.7247089572,1.0309743900654658
7947.808936866554,19,122.14192526539091,1014689.7702097428,1.0329808666685707
7962.0189608553865,19,121.77395463570234,1023082.1919194987,1.0303456571961807
7976.22898484422,18,119.7748575721962,949213.8036602404,1.0229521888027882
7990.439008833052,16,122.85604718447762,927887.4882654217,1.021197993188251
8004.649032821884,12,142.79235391781293,841053.2868614058,1.0192465574945238
8018.859056810717,12,143.33235138266892,873298.6819186588,1.0248302450800684
8033.06908079955,14,139.07071181571155,902936.3971124218,1.0330629775140385
8047.279104788382,12,147.54363124181862,883507.5503540998,1.017272060460908
8061.489128777215,14,137.97432396830834,923351.6734809929,1.0194501223181676
8075.6991527660475,14,143.2084762687698,1009619.0156820704,1.0392664187449339
8089.90917675488,11,153.73908025523852,848814.4169269192,1.0331604859444303
8104.119200743713,11,149.7620454157371,846134.3173913808,1.0315926048031867
8118.329224732545,13,148.91674564012095,1054372.0623422244,1.0084811828580411
8132.539248721378,13,142.69569684341215,1013141.6553197817,1.0084811828580411
